id_autor,nome,nacionalidade
4224,Oliver Machado,Itália
4225,Sra. Luana Santos,Eslovênia
4226,Davi Miguel Barbosa,Guatemala
4227,Isabella Guerra,Vietnam
4228,Alícia Barbosa,Timor Leste
4229,Ana Clara Camargo,Bulgária
4230,Lucca Sousa,Mongólia
4231,Daniel da Mata,Lesoto
4232,Melina Sá,Faroé
4233,Nicole Cunha,Paquistão
4234,Zoe Teixeira,Argentina
4235,Rhavi Brito,Mongólia
4236,Caroline Andrade,Guiana
4237,Sr. Enrico da Costa,Paquistão
4238,Hellena Mendes,Birmânia
4239,Fernanda Montenegro,Madagascar
4240,Cauã Campos,Cuba
4241,Srta. Giovanna Costela,França
4242,Srta. Ana Clara Montenegro,Nigéria
4243,Maria Helena Santos,Argélia
4244,Samuel Barbosa,Santa Helena
4245,Luiz Otávio Sá,Tonga
4246,Amanda Monteiro,Suécia
4247,Yuri Jesus,Ilhas Falkland
4248,Sr. Gustavo Guerra,Macedônia do Norte
4249,Ana Carolina da Rocha,Antártica
4250,Sr. Ravi Teixeira,Antígua e Barbuda
4251,Sr. Valentim da Mota,Dinamarca
4252,João Vitor Sales,Maldivas
4253,Arthur Gabriel Guerra,Moldávia
4254,Julia da Mata,Malávi
4255,Fernando Teixeira,Anguila
4256,Antônio Correia,Santa Lúcia
4257,Pedro Miguel Novaes,Singapura
4258,Anna Liz Albuquerque,Timor Leste
4259,Anna Liz da Rocha,Quirguizistão
4260,Luísa da Costa,Bahamas
4261,Srta. Gabriela Leão,Eslováquia
4262,Lunna da Costa,Botsuana
4263,Stephany Abreu,República Checa
4264,Olivia Azevedo,Kuwait
4265,Sra. Letícia Costela,Argentina
4266,Maria Clara Brito,Maurícia
4267,Gabriela da Cunha,Paraguai
4268,Yan Pimenta,Jamaica
4269,Eduarda Casa Grande,Bermudas
4270,Sr. Luan Pires,Países Baixos
4271,Emanuel das Neves,Chade
4272,Isabel Pires,Jersey
4273,Rhavi Sales,Burundi
4274,Bárbara Pires,Síria
4275,Dr. Felipe Souza,Mônaco
4276,Théo Nunes,Brasil
4277,Alice Guerra,México
4278,Dante da Rocha,Egito
4279,Srta. Lavínia Fernandes,Tuvalu
4280,Kevin Novaes,Chipre
4281,Dante Oliveira,Cazaquistão
4282,Alícia Fernandes,Eritreia
4283,Srta. Pietra Sales,Guiné-Bissau
4284,Luiz Gustavo Novais,Costa Rica
4285,Sra. Nicole Carvalho,Malásia
4286,Raquel Cavalcante,Israel
4287,Henry Gabriel Sampaio,Ilhas Caiman
4288,Marcelo Mendes,Timor Leste
4289,Maria Laura Jesus,Bulgária
4290,Mariana Nunes,Fiji
4291,Natália das Neves,Burundi
4292,Yan Cavalcanti,Austrália
4293,Rodrigo Moraes,Comores
4294,Isabella Pires,Ruanda
4295,Arthur Gabriel Aparecida,São Pedro e Miquelon
4296,Luiz Henrique da Cruz,Nepal
4297,Hellena Pereira,Congo-Brazzaville
4298,Francisco Cavalcanti,Ilha Bouvet
4299,Calebe Porto,Paracel Islands
4300,Sr. João Vitor da Luz,Áustria
4301,Alícia Jesus,Bahamas
4302,Sra. Isis Pimenta,Uganda
4303,Arthur Miguel Abreu,Venezuela
4304,Sara Novaes,Hungria
4305,Luigi da Luz,Porto Rico
4306,Maria Luísa Fogaça,Ilhas Falkland
4307,Nicole Azevedo,México
4308,Levi Aragão,Turquemenistão
4309,Marcos Vinicius Freitas,Somália
4310,Pedro Miguel Aparecida,São Tomé e Príncipe
4311,Thomas Peixoto,Maldivas
4312,Gustavo Costela,Timor Leste
4313,Maysa das Neves,Ilha de Man
4314,Ana Luiza da Paz,Tonga
4315,Théo Monteiro,Mongólia
4316,Ana Luiza Barbosa,Salvador
4317,Leonardo Macedo,Roménia
4318,Yan Melo,Anguila
4319,Isaque Pimenta,Senegal
4320,Pietra Andrade,Venezuela
4321,Vinícius Monteiro,Jan Mayen
4322,Maya Vieira,Ilha do Natal
4323,Manuela Cavalcante,França
4324,Benjamim Peixoto,Malásia
4325,Isabel Sá,Sérvia
4326,Melina Câmara,Ilhas dos Cocos
4327,Camila Leão,Burundi
4328,Melina Aragão,Senegal
4329,Ana Laura Casa Grande,Israel
4330,Ravi da Luz,República Dominicana
4331,Esther Moreira,Espanha
4332,Augusto Cassiano,Ilhas Salomão
4333,Enzo Gabriel Gonçalves,Afeganistão
4334,Maysa Andrade,Bulgária
4335,Luiz Fernando Moreira,Bangladesh
4336,Luara Sales,Moçambique
4337,Ana Vitória Rodrigues,Líbano
4338,Ana Sophia Melo,Gibraltar
4339,Daniel Novaes,São Marinho
4340,Sra. Ana Clara Campos,Egito
4341,Liam Lima,Hong Kong
4342,Sra. Lívia Pereira,São Vicente e Granadinas
4343,Laís da Cruz,Cuba
4344,Arthur Souza,Espanha
4345,Maria Liz Vargas,Afeganistão
4346,Levi Montenegro,Guam
4347,Cecília Castro,Guernsey
4348,Davi Lucca da Luz,Noruega
4349,Maitê Alves,Bahamas
4350,Eloah Lima,Filipinas
4351,Sr. Vitor Gabriel Lopes,Venezuela
4352,Theo Peixoto,Tailândia
4353,Emanuelly Sales,Reino Unido
4354,Isaque Montenegro,Venezuela
4355,Pedro Henrique da Cunha,Tailândia
4356,Sr. Gustavo Henrique Lopes,Ilha do Natal
4357,Davi Miguel Leão,Argentina
4358,João Vitor Fogaça,Antártica
4359,Bella Azevedo,Suazilândia
4360,Alana da Cunha,Turquia
4361,Marcela Silva,Omã
4362,Anna Liz Lopes,Zâmbia
4363,Nathan Moraes,Clipperton Island
4364,Bárbara Souza,Colômbia
4365,Enzo Gabriel Ramos,Jersey
4366,Lorenzo Borges,Uganda
4367,Ana Julia Vasconcelos,Samoa Americana
4368,Breno Costa,Libéria
4369,Ana Carolina Casa Grande,Croácia
4370,Dr. Henry Machado,Burundi
4371,Enrico da Cunha,Haiti
4372,Rodrigo Sampaio,Sudão
4373,Pietro Castro,Quiribáti
4374,Luiz Felipe Guerra,Filipinas
4375,Noah Santos,Fiji
4376,Sra. Isabel Fernandes,Egito
4377,João Felipe Sampaio,Ilha Norfolk
4378,Letícia Almeida,Tunísia
4379,Dr. Mateus Cavalcante,Guiné Equatorial
4380,Arthur Moreira,Luxemburgo
4381,Emanuel Jesus,Sara Ocidental
4382,Arthur Moreira,Samoa Americana
4383,Arthur Gabriel Camargo,São Cristóvão e Neves
4384,Joaquim Monteiro,Burundi
4385,Nathan Andrade,República Checa
4386,Pedro Henrique Lima,Costa Rica
4387,Arthur Gabriel Cirino,Arábia Saudita
4388,Benício Cavalcante,Iêmen
4389,Manuella da Mota,Bélgica
4390,Dr. Mateus Garcia,Costa do Marfim
4391,Guilherme Macedo,Países Baixos
4392,Vitor Hugo da Cruz,Jamaica
4393,Dr. Asafe Borges,Costa Rica
4394,Apollo da Rosa,Sudão
4395,Cecilia da Rocha,Suriname
4396,Anthony Gabriel Rodrigues,Akrotiri
4397,Alice da Conceição,Áustria
4398,Rebeca Pires,Ilhas Salomão
4399,Rebeca Santos,Santa Lúcia
4400,João Abreu,Antártica
4401,Murilo Correia,Papua-Nova Guiné
4402,Miguel Andrade,Paracel Islands
4403,Liz Macedo,Catar
4404,Maria Liz Rios,Maldivas
4405,Allana Carvalho,Angola
4406,Giovanna Barros,Domínica
4407,Sr. Breno Andrade,Afeganistão
4408,Benjamin Novaes,Luxemburgo
4409,Apollo Ribeiro,Tunísia
4410,Ísis Macedo,Dhekelia
4411,Erick da Conceição,Sudão
4412,Sra. Lívia Brito,Lesoto
4413,Luiz Gustavo Vargas,Malásia
4414,Arthur Gabriel Ferreira,Itália
4415,Davi Luiz da Cunha,Rússia
4416,Gabrielly Cunha,Albânia
4417,Renan da Rosa,Ilha Wake
4418,Luiz Henrique Garcia,Afeganistão
4419,Natália Montenegro,São Marinho
4420,Pietra Oliveira,Laos
4421,Maria Eduarda da Luz,Aruba
4422,José Pinto,Ruanda
4423,Eduardo Guerra,Timor Leste
4424,Ana Sophia Campos,Belize
4425,Maria Ramos,Jamaica
4426,Heitor Novaes,Grécia
4427,Bruna Azevedo,Eslovênia
4428,Bianca Vieira,Tuvalu
4429,Larissa Cavalcanti,Nigéria
4430,Levi Garcia,Mônaco
4431,Sr. Pedro Henrique Costela,Coreia do Sul
4432,Eduarda Moura,Malásia
4433,Antônio Camargo,Chile
4434,Vitor Hugo Sá,Luxemburgo
4435,Sr. Léo Rezende,Vietnam
4436,João Novais,Colômbia
4437,Dr. Luiz Felipe Camargo,Haiti
4438,Isadora Abreu,Ilhas Falkland
4439,Raul Vieira,Armênia
4440,Maysa Garcia,Egito
4441,Heloísa Santos,Quênia
4442,Rael da Mata,Ilhas Turcas e Caicos
4443,Ana Luiza Camargo,Marianas do Norte
4444,Helena Albuquerque,Brasil
4445,Liz Correia,Botsuana
4446,Alana Novaes,Ilhas dos Cocos
4447,Davi Brito,Maurícia
4448,Antonella Aparecida,Ilhas Turcas e Caicos
4449,Matteo Duarte,Zâmbia
4450,Cauê Correia,Marrocos
4451,Srta. Eloá da Mota,Israel
4452,Levi Siqueira,Marianas do Norte
4453,Ravi Lucca Silva,Senegal
4454,Bianca Carvalho,Groenlândia
4455,Fernanda Borges,Território Britânico do Oceano Índico
4456,Maya Fonseca,Portugal
4457,Anna Liz Farias,Mauritânia
4458,Allana Cavalcante,Antígua e Barbuda
4459,Srta. Nicole Cavalcante,México
4460,Dra. Giovanna Casa Grande,Montenegro
4461,Maria Alice Campos,Luxemburgo
4462,Vinícius Novais,Birmânia
4463,Mateus Nascimento,Omã
4464,Mirella Mendonça,Eslovênia
4465,Maitê Souza,Ilhas dos Cocos
4466,Enrico Cavalcanti,Sudão
4467,Aylla Andrade,Israel
4468,Augusto Costa,Ilhas Heard e McDonald
4469,Pedro Henrique Teixeira,Portugal
4470,Sra. Letícia Pastor,Granada
4471,Dra. Alexia Silva,Quênia
4472,Arthur Peixoto,Paraguai
4473,Benjamin Câmara,Tailândia
4474,Augusto Ferreira,Equador
4475,Paulo Marques,Coreia do Norte
4476,Oliver Oliveira,Turquia
4477,Luana Pimenta,Congo-Brazzaville
4478,Ágatha da Rosa,Antígua e Barbuda
4479,Ágatha Montenegro,Guiné-Bissau
4480,Valentina Albuquerque,Chade
4481,Sophia Campos,Letônia
4482,Melina Fogaça,Granada
4483,Rafaela Mendonça,Catar
4484,Fernando Lima,Ilhas Virgens Britânicas
4485,Maysa Duarte,Togo
4486,Gael Henrique Cunha,Portugal
4487,Dr. Gael Vasconcelos,Etiópia
4488,Dra. Mariah Caldeira,Mônaco
4489,Kamilly Barbosa,Ilha de Man
4490,Srta. Kamilly Garcia,Bahamas
4491,Esther Rocha,Arábia Saudita
4492,Srta. Cecília Camargo,Benim
4493,Sara Mendes,Domínica
4494,João Lucas Araújo,Armênia
4495,Alexia Cardoso,Porto Rico
4496,Rafaela Sales,Suazilândia
4497,Rebeca da Costa,Hungria
4498,Luiza Farias,Svalbard e Jan Mayen
4499,Enrico Cirino,Turquia
4500,Vinicius Sá,Eritreia
4501,Ana Sophia Gomes,Trindade e Tobago
4502,Igor Moura,São Tomé e Príncipe
4503,Henry Mendonça,Canadá
4504,Sr. Vinicius Mendes,Ilha do Natal
4505,Luiz Fernando Souza,Jibuti
4506,Vitor Borges,Bulgária
4507,Gabriel Nascimento,Honduras
4508,Sr. João Vitor Vasconcelos,Hungria
4509,Anthony Gabriel Souza,Domínica
4510,Maya Alves,Honduras
4511,Yasmin da Mota,Libéria
4512,Maria Alice Camargo,Paraguai
4513,Thales Cunha,Trindade e Tobago
4514,Luna Marques,Polinésia Francesa
4515,Joaquim Vargas,Gibraltar
4516,Kevin da Costa,Chade
4517,Isabela Vargas,Maurícia
4518,Pedro Miguel da Cunha,Lesoto
4519,Ana Liz Pereira,Uruguai
4520,Dante Mendonça,Madagascar
4521,Erick Pimenta,Guernsey
4522,Maria Cecília Cardoso,Azerbaijão
4523,Enzo Gabriel Moraes,Congo-Kinshasa
4524,Rodrigo Santos,República Centro-Africana
4525,Eduarda Campos,Wallis e Futuna
4526,Alana Ferreira,Geórgia
4527,Brayan Rezende,Burundi
4528,Renan Souza,Azerbaijão
4529,Jade Cavalcante,Bielorrússia
4530,Erick Freitas,Ilhas Marshall
4531,Sr. Murilo Abreu,Birmânia
4532,Joana Monteiro,Cuba
4533,Sra. Luara Casa Grande,Espanha
4534,João Lucas Sales,Iêmen
4535,Mariane da Rocha,Usbequistão
4536,Ana Beatriz Fernandes,Maurícia
4537,Nathan Dias,Ashmore and Cartier Islands
4538,Sra. Isabel Cavalcante,Aruba
4539,Henry Gabriel Teixeira,Argentina
4540,Srta. Luara Brito,Akrotiri
4541,Valentina Fernandes,República Checa
4542,Joaquim Gonçalves,Ilhas Turcas e Caicos
4543,Giovanna Cunha,Macau
4544,Pedro Henrique Duarte,Ilhas Virgens Americanas
4545,Ana Liz Freitas,Ucrânia
4546,João Felipe Silva,Singapura
4547,Beatriz Cunha,Nova Caledónia
4548,Sra. Sabrina Sá,Comores
4549,Dr. Yuri Cavalcante,Antártica
4550,Hellena Guerra,Portugal
4551,Théo Sousa,Guiné
4552,Levi Cavalcante,Micronésia
4553,Guilherme Castro,Papua-Nova Guiné
4554,João Pedro Pacheco,Estônia
4555,Sr. Davi Lucas da Paz,Clipperton Island
4556,Heitor Vasconcelos,Marianas do Norte
4557,Maria Garcia,Maldivas
4558,Maria Flor Oliveira,Turquia
4559,Ágatha Pimenta,Vietnam
4560,Matheus Montenegro,Vanuatu
4561,Isadora Castro,Bélgica
4562,Zoe Pires,Líbia
4563,Daniel Silveira,Comores
4564,Léo Cassiano,Índia
4565,Bryan Cavalcanti,Costa do Marfim
4566,Isabela Pires,Argentina
4567,Sofia Correia,Coreia do Sul
4568,Eloá Teixeira,Sara Ocidental
4569,Nathan Aparecida,Montenegro
4570,Henrique da Cunha,Eslováquia
4571,Rodrigo Costa,Benim
4572,Luiz Fernando Borges,Pitcairn
4573,Cauê Cardoso,Ilha Norfolk
4574,Helena Dias,Burundi
4575,Srta. Maria Eduarda Viana,Mali
4576,Maya Nascimento,Costa do Marfim
4577,Leonardo Cassiano,Bélgica
4578,Sr. Pietro da Conceição,Fiji
4579,Lucas Freitas,República Checa
4580,João Lucas Sá,Dinamarca
4581,Luana Câmara,Trindade e Tobago
4582,Rafaela Pimenta,Síria
4583,Thiago das Neves,Jordânia
4584,Amanda das Neves,Coral Sea Islands
4585,Daniel Rodrigues,Brunei
4586,Emanuel Farias,Macedônia do Norte
4587,Matteo Moura,Paracel Islands
4588,Luiz Henrique Nascimento,Jibuti
4589,Murilo Moreira,Congo-Brazzaville
4590,Maria Julia Aragão,Estônia
4591,Pietra Souza,Zâmbia
4592,Dra. Maria Clara Rios,Bielorrússia
4593,Kamilly da Conceição,Portugal
4594,Maya Martins,Ilhas Virgens Americanas
4595,Vinícius da Rosa,Rússia
4596,Júlia Gonçalves,Nova Caledónia
4597,Isadora Santos,Micronésia
4598,Leonardo Pimenta,Jamaica
4599,Sra. Stella Moraes,Bulgária
4600,Yago Ramos,Estados Unidos
4601,Isabela Nogueira,Micronésia
4602,Lavínia Nunes,Suazilândia
4603,Ana Lívia Porto,Zâmbia
4604,Arthur Gabriel Cardoso,Omã
4605,Dra. Alana Cavalcanti,Ilha do Natal
4606,Breno Andrade,Ilhas Cook
4607,Apollo Lima,Coreia do Sul
4608,Gabrielly da Cruz,Síria
4609,Eduardo Pimenta,Suazilândia
4610,Raul Barbosa,Alemanha
4611,Heitor Cirino,Guam
4612,Luiza Cassiano,Ilhas Falkland
4613,Laís Rios,Quiribáti
4614,Dr. Lorenzo Almeida,Geórgia
4615,Eloah Martins,Bermudas
4616,Maria Helena Costa,Peru
4617,Dr. Juan Barros,Malta
4618,Dr. Nicolas Nogueira,Brasil
4619,Lívia da Mota,Navassa Island
4620,Eloah Caldeira,Bósnia e Herzegovina
4621,Sabrina Camargo,Venezuela
4622,Isabelly Gomes,Tailândia
4623,Lavínia Dias,Usbequistão
4624,Fernando Andrade,Níger
4625,Benicio Fonseca,Papua-Nova Guiné
4626,Caio Garcia,Moldávia
4627,Srta. Stella Costela,Lituânia
4628,Ísis Caldeira,Guiné-Bissau
4629,Liz Monteiro,Serra Leoa
4630,Fernanda da Cunha,Dhekelia
4631,Joana Pacheco,Porto Rico
4632,Bella da Mata,Botsuana
4633,Levi Sales,Islândia
4634,Srta. Lunna Montenegro,Ilhas Salomão
4635,Isabella Rezende,Antígua e Barbuda
4636,João Pedro Mendes,Malávi
4637,Anthony Gabriel Farias,Navassa Island
4638,Enrico da Mota,Ilhas Cook
4639,Manuella Moraes,Guatemala
4640,Sra. Juliana Barros,Líbano
4641,Pedro Henrique Mendonça,Liechtenstein
4642,Pedro Miguel Martins,Suazilândia
4643,João Pedro da Rosa,Polinésia Francesa
4644,Asafe Correia,Mauritânia
4645,Dra. Maria Clara Nunes,Finlândia
4646,Valentim Oliveira,Domínica
4647,Pedro Miguel Siqueira,Wallis e Futuna
4648,Dra. Ayla Souza,Ilhas Virgens Britânicas
4649,Maria Sophia Costa,Lituânia
4650,Dr. Arthur Miguel da Conceição,Ucrânia
4651,Manuela Ribeiro,Uganda
4652,Luara Cirino,Namíbia
4653,João Vitor Dias,Macau
4654,Dr. Pedro Henrique Câmara,Mongólia
4655,Enzo Mendonça,Bulgária
4656,Nicolas Albuquerque,Ilhas Turcas e Caicos
4657,Murilo Gonçalves,Síria
4658,Maria Eduarda Azevedo,Costa do Marfim
4659,João Miguel Casa Grande,Malávi
4660,Maysa Campos,Salvador
4661,Luiz Gustavo Cassiano,Geórgia
4662,Camila Rezende,Monserrate
4663,Sra. Carolina Correia,Portugal
4664,Maria Flor das Neves,Madagascar
4665,Lunna Siqueira,Dinamarca
4666,Diogo Freitas,Wallis e Futuna
4667,Ana Clara Fonseca,Egito
4668,Evelyn Vasconcelos,Indonésia
4669,Sr. Davi Miguel Nunes,Guatemala
4670,João Pedro Câmara,Wallis e Futuna
4671,Thales Ferreira,Congo-Brazzaville
4672,João Guilherme Brito,Ilha Norfolk
4673,Gabriela Pereira,Porto Rico
4674,Dra. Jade da Cruz,Etiópia
4675,Pietro Abreu,Burundi
4676,Luiz Henrique Pereira,Domínica
4677,Sra. Juliana Sales,Malávi
4678,Júlia Campos,Guiana
4679,Dr. João Nogueira,Congo-Kinshasa
4680,Esther Albuquerque,Coreia do Sul
4681,Emanuel Cirino,Fiji
4682,Dra. Marina Ramos,Samoa Americana
4683,Heitor Moura,Lituânia
4684,Augusto Guerra,Hong Kong
4685,João Felipe da Luz,Bolívia
4686,Vicente Souza,Nicarágua
4687,Larissa Cassiano,Japão
4688,Luiz Otávio Cunha,República Centro-Africana
4689,Dr. Ryan Aragão,Mauritânia
4690,Rafael Montenegro,França
4691,Sra. Maria Eduarda Cardoso,Madagascar
4692,Luiz Henrique Gomes,Bahamas
4693,Julia Ferreira,Grécia
4694,Ana Clara Montenegro,Cuba
4695,Ravi Siqueira,Marianas do Norte
4696,Enrico Garcia,Guiné Equatorial
4697,Bruna Moura,Emirados Árabes Unidos
4698,Sr. Liam da Costa,Turquemenistão
4699,Felipe Martins,Vaticano
4700,Srta. Julia Carvalho,Japão
4701,Bárbara Fonseca,Ilhas Virgens Americanas
4702,Raul Mendes,Jersey
4703,Isaac Almeida,Bósnia e Herzegovina
4704,Julia Jesus,Camarões
4705,Sofia Guerra,Costa Rica
4706,Dra. Fernanda Vargas,México
4707,Yuri Casa Grande,Libéria
4708,Lorena Lopes,Eritreia
4709,Maria Flor Rodrigues,Ilha Bouvet
4710,Carlos Eduardo Aragão,Guatemala
4711,Maria Sophia da Cunha,Sri Lanka
4712,Sr. Dom Garcia,Bahamas
4713,Ana Clara Barbosa,Chade
4714,Valentina Nunes,Marianas do Norte
4715,Miguel Campos,Venezuela
4716,Cecilia Caldeira,Cuba
4717,Nina Pacheco,Bermudas
4718,Ester Cavalcanti,Ilhas Marshall
4719,Maya Leão,Estados Unidos
4720,Srta. Hellena Alves,Zimbábue
4721,Marcelo Ferreira,Áustria
4722,Dr. Antony Duarte,Wallis e Futuna
4723,Srta. Maria Júlia Leão,Vaticano
4724,Emanuelly Sá,Taiwan
4725,Dr. Enzo Sá,Tanzânia
4726,Hadassa Barros,Ashmore and Cartier Islands
4727,Luan da Rocha,Faroé
4728,Dra. Ana Beatriz Dias,Reino Unido
4729,Maria Júlia Cirino,Trindade e Tobago
4730,Cecilia Borges,Papua-Nova Guiné
4731,Pietra Nascimento,Ilhas dos Cocos
4732,Leandro Lima,Ashmore and Cartier Islands
4733,Zoe Cunha,República Dominicana
4734,Vitor Hugo Rezende,Granada
4735,Marcos Vinicius Cassiano,Barein
4736,Rael Nunes,Geórgia
4737,Elisa Azevedo,Jersey
4738,Dra. Ana Luiza Abreu,São Vicente e Granadinas
4739,Liam Macedo,Jersey
4740,Arthur Miguel Novaes,Granada
4741,Amanda Aragão,Território Britânico do Oceano Índico
4742,Vinicius Abreu,Chipre
4743,Heloisa Gonçalves,França
4744,Lavínia Ribeiro,Afeganistão
4745,Dr. Davi Lucca Campos,Ilha Wake
4746,Srta. Ana Beatriz Andrade,Botsuana
4747,Léo Sampaio,Somália
4748,Bella da Paz,Bolívia
4749,Ryan Novais,Mônaco
4750,Calebe Fogaça,Tailândia
4751,Fernanda Cardoso,Líbano
4752,Jade Câmara,Geórgia
4753,Mariana Ferreira,Singapura
4754,Juliana Silveira,Líbano
4755,Dra. Emanuelly Novaes,Islândia
4756,Isabel Melo,Zâmbia
4757,Diego Sampaio,Akrotiri
4758,Dra. Allana Gomes,Chade
4759,Carlos Eduardo Novais,Belize
4760,Dr. Dante Campos,Ilhas Virgens Britânicas
4761,Dom Barros,Albânia
4762,Renan Cavalcante,Mayotte
4763,Bruna Abreu,Bermudas
4764,Dr. Vitor Gabriel Câmara,Mayotte
4765,Sr. Ravi Gonçalves,Ashmore and Cartier Islands
4766,Ana Laura Nunes,Quiribáti
4767,Stella Vargas,Vietnam
4768,Dr. Erick Costela,Sri Lanka
4769,Dr. Francisco Freitas,Bósnia e Herzegovina
4770,Sr. Luigi Novaes,Irlanda
4771,Isabel Lima,Líbia
4772,Zoe Cavalcante,Argélia
4773,Sr. José Miguel Martins,Ashmore and Cartier Islands
4774,Arthur Gabriel da Cruz,Quênia
4775,Zoe da Mota,Polônia
4776,Maria Clara Vargas,Somália
4777,Gustavo Costa,Ilhas Cook
4778,Srta. Maria Flor Campos,Paquistão
4779,Pedro Nascimento,Eslováquia
4780,Davi Miguel da Mata,Guiana
4781,Pedro Henrique da Costa,Porto Rico
4782,Emanuel da Rocha,Malta
4783,Maria Isis Peixoto,Brasil
4784,Dr. Theodoro Câmara,Iêmen
4785,Gabrielly Nunes,Mayotte
4786,João Gabriel Rios,Gâmbia
4787,Maysa Porto,Kuwait
4788,João Gabriel Siqueira,Liechtenstein
4789,Letícia Casa Grande,Eslováquia
4790,Oliver Borges,Navassa Island
4791,Sra. Ana Luiza Carvalho,Reino Unido
4792,Giovanna Mendonça,Antártica
4793,Antony Silva,Canadá
4794,Théo Castro,Bermudas
4795,Kamilly Montenegro,Madagascar
4796,Lavínia Cirino,Sara Ocidental
4797,Ana Sophia Duarte,Finlândia
4798,Alice da Rosa,Comores
4799,Dr. Diego Pastor,São Vicente e Granadinas
4800,Alana Cardoso,Navassa Island
4801,Maria Vitória Peixoto,Tailândia
4802,Sra. Raquel Porto,Vanuatu
4803,Ravy da Costa,Papua-Nova Guiné
4804,Gael Correia,Honduras
4805,Jade Brito,Akrotiri
4806,Antonella Marques,Granada
4807,Valentim Cirino,Bolívia
4808,Miguel Nascimento,Bósnia e Herzegovina
4809,Sra. Isadora Marques,Portugal
4810,Fernanda Castro,Macau
4811,Mariah da Cruz,Papua-Nova Guiné
4812,Zoe Vasconcelos,Afeganistão
4813,Srta. Maria Fernanda Silva,Guatemala
4814,Fernanda Ferreira,Egito
4815,João Gabriel Costela,República Dominicana
4816,Valentina Moura,Gabão
4817,Beatriz Camargo,Jordânia
4818,Liz Costela,Domínica
4819,Guilherme Correia,Somália
4820,Natália Andrade,Líbano
4821,Agatha Sales,Jan Mayen
4822,Arthur Miguel Gomes,Domínica
4823,Yuri da Costa,Croácia
4824,José Freitas,Ilha de Man
4825,Vicente Borges,Venezuela
4826,Theo Mendes,Jersey
4827,Sabrina Souza,Brasil
4828,Henry Gabriel Gonçalves,Brunei
4829,Maria Vitória Nunes,Geórgia do Sul e Sandwich do Sul
4830,Felipe Oliveira,Roménia
4831,Lavínia Sousa,Bahamas
4832,Luara Silva,Croácia
4833,Kamilly da Mota,Tanzânia
4834,Enzo Sampaio,Trindade e Tobago
4835,Dr. Anthony Gabriel Albuquerque,Tokelau
4836,Luiz Felipe Cavalcanti,Ucrânia
4837,Luan Peixoto,Guiné
4838,Miguel Pires,Dinamarca
4839,Rebeca Sousa,Austrália
4840,Vinicius Sampaio,Bósnia e Herzegovina
4841,Davi Lucas Pinto,Bulgária
4842,Diogo da Rocha,Mauritânia
4843,Melina da Cunha,Jordânia
4844,Amanda da Mata,Andorra
4845,Gustavo Guerra,São Cristóvão e Neves
4846,Jade Rezende,Quirguizistão
4847,Stella da Paz,Islândia
4848,Cecília Cunha,Ilha do Natal
4849,Sr. Gustavo Henrique Siqueira,União Europeia
4850,João Moreira,Quiribáti
4851,Dr. Renan Moura,Sara Ocidental
4852,Manuela da Rosa,Porto Rico
4853,Raul Carvalho,Colômbia
4854,Luara da Rosa,Granada
4855,Sr. Asafe da Paz,Zâmbia
4856,Theodoro Nascimento,Usbequistão
4857,Yuri Andrade,Alemanha
4858,Sr. Vinícius Machado,Cazaquistão
4859,Davi Lucca Rocha,Coreia do Sul
4860,Isabela Correia,Moldávia
4861,Dante Rodrigues,Eritreia
4862,Sra. Ana Luiza Azevedo,Níger
4863,Hellena Ferreira,Tunísia
4864,Sr. Davi Lucca Gomes,Equador
4865,Bryan da Mota,Ashmore and Cartier Islands
4866,Gabriela Aparecida,Territórios Austrais Franceses
4867,Srta. Gabriela Oliveira,Granada
4868,Diego Correia,Liechtenstein
4869,Cecilia Camargo,Monserrate
4870,Sr. Cauê Moreira,Honduras
4871,Samuel Montenegro,Sri Lanka
4872,Antônio Cardoso,Líbia
4873,João Felipe Costela,Tonga
4874,Luiz Henrique Siqueira,Estados Unidos
4875,Sophie da Cunha,Coreia do Norte
4876,Ana Luiza Cardoso,Suíça
4877,Dra. Brenda Ribeiro,Taiwan
4878,Sra. Yasmin Pacheco,Japão
4879,Antônio Campos,Namíbia
4880,Bella Viana,Portugal
4881,Laís Pires,Monserrate
4882,Sr. Antony da Rocha,Bermudas
4883,Gabrielly Porto,Granada
4884,Sarah Viana,Eslováquia
4885,Valentim Garcia,Tajiquistão
4886,Cauê da Rocha,Haiti
4887,João Guilherme Mendonça,Tailândia
4888,Cauê Fogaça,Singapura
4889,Yasmin Silveira,Mongólia
4890,Olivia Rocha,Serra Leoa
4891,Ana Sophia Fogaça,República Dominicana
4892,Nathan da Mata,Bermudas
4893,Dra. Marcela Mendes,Jersey
4894,Davi Luiz Rezende,Dinamarca
4895,Apollo Vieira,Luxemburgo
4896,Enzo Garcia,Iran
4897,Sra. Heloísa Brito,Aruba
4898,Camila Rodrigues,Etiópia
4899,Dr. Arthur Araújo,China
4900,Srta. Eloah Camargo,Brunei
4901,Théo Machado,Hungria
4902,Theodoro Vasconcelos,Fiji
4903,Maria Vitória Campos,Quênia
4904,Ana Laura Cunha,Quiribáti
4905,Carolina Ribeiro,Ilhas Turcas e Caicos
4906,Srta. Alana Dias,Birmânia
4907,Ana Liz das Neves,Chipre
4908,Noah Viana,Azerbaijão
4909,Fernanda Albuquerque,Nauru
4910,Esther Castro,República Centro-Africana
4911,Dra. Julia Costa,Afeganistão
4912,Dr. Théo Moreira,Domínica
