id_endereco,id_cliente,rua,numero,cidade,estado,cep
10966,8255,Passarela Ana Lívia Peixoto,7,Almeida Verde,RO,12811-010
10967,6056,Ladeira de Teixeira,82,Oliveira,MS,40977763
10968,21944,Chácara Allana Guerra,36,Pacheco,RN,54802-598
10969,11163,Quadra Ryan das Neves,33,Andrade do Sul,BA,08664-370
10970,4093,Quadra de Cavalcanti,62,Nunes Alegre,AM,28872-328
10971,12046,Lago Almeida,59,Santos,DF,75621-017
10972,4356,Estação Lunna Correia,48,Aragão de Goiás,PR,37303064
10973,1622,Estação Bella Garcia,35,Leão de Cassiano,RN,69325-669
10974,4915,Distrito Costela,413,Cardoso da Prata,PI,81961-254
10975,3858,Passarela da Cruz,40,Sampaio de Minas,AM,49529104
10976,20679,Rua Castro,710,Siqueira,SP,83302-862
10977,11864,Fazenda de Garcia,35,Caldeira das Flores,GO,68392686
10978,13502,Área Davi Jesus,38,Almeida da Praia,AM,90205-834
10979,11938,Condomínio Valentina Sá,60,Correia,MG,80987-376
10980,11341,Lagoa Davi Peixoto,168,Guerra,DF,21458-326
10981,22978,Conjunto da Costa,81,Nunes de Oliveira,AL,07533777
10982,15827,Favela Davi Lucas Lima,298,da Rosa de Minas,MS,43476720
10983,14770,Avenida Viana,96,Camargo,AL,79627589
10984,12057,Estação de Lopes,6,Aragão do Norte,PE,19876236
10985,14433,Lagoa Caldeira,81,Caldeira de Goiás,MT,71231972
10986,10193,Praia de Melo,28,Costa dos Dourados,RJ,32797-732
10987,17952,Rodovia de Siqueira,34,Andrade da Serra,RR,04227-238
10988,17216,Jardim de da Rosa,5,Santos,MA,30260-059
10989,7863,Trevo Breno Rios,26,Souza,RO,28319-723
10990,7739,Vereda Aragão,52,da Mota de Lima,ES,02367-358
10991,1904,Favela Marcos Vinicius Caldeira,23,Cavalcante,AP,38796-483
10992,16274,Via Vicente Pires,37,Rocha,RS,90875200
10993,14874,Praia Bárbara Costa,99,Sá da Praia,TO,41049743
10994,20717,Travessa Yan Castro,65,da Conceição,PB,45814-350
10995,2900,Passarela Benício Mendes,77,Pacheco de Caldeira,AL,31233669
10996,16444,Largo Leão,95,Barros do Sul,PI,10607249
10997,18772,Avenida Fonseca,7,Rezende,PR,86921885
10998,10012,Feira Liz Oliveira,5,Rodrigues do Oeste,SC,30486302
10999,21247,Sítio Hadassa Cavalcanti,63,Fernandes do Galho,MS,16716-790
11000,24544,Rua Bruno Garcia,852,Andrade Alegre,MG,81099806
11001,11652,Recanto Moura,17,Freitas de Sampaio,PR,60673-030
11002,15301,Chácara de Rios,42,Alves,AM,30725775
11003,22881,Vila Silveira,169,Gomes do Norte,MA,07716-002
11004,10911,Pátio Pires,77,Farias,PB,96732-656
11005,5666,Vereda de Dias,39,Pacheco de Moreira,MG,17284394
11006,24718,Aeroporto Nicolas da Mata,87,Mendonça,RS,60964401
11007,14254,Residencial de Novais,92,Guerra,DF,53510073
11008,5148,Chácara da Paz,975,da Costa da Prata,MG,92167-850
11009,12031,Ladeira de Peixoto,69,da Cruz,RN,02712-196
11010,10905,Área de Gomes,46,Silveira das Flores,PR,98921-408
11011,8167,Trecho de Mendes,8,Lima,AP,78449637
11012,24826,Distrito de da Costa,11,Pereira,AL,29728-323
11013,23970,Largo Heloisa Souza,4,da Costa das Flores,BA,69838588
11014,17183,Aeroporto de Pires,22,da Conceição,GO,25482-850
11015,17962,Pátio de Correia,97,Sales,ES,09535-456
11016,14672,Loteamento de Rodrigues,387,Silveira dos Dourados,RR,85116681
11017,8514,Praia de Mendonça,6,da Luz dos Dourados,BA,39006377
11018,21320,Lago Nicolas Câmara,101,Pimenta,AP,75345398
11019,23190,Feira de Ramos,19,Jesus da Prata,AM,42123516
11020,17107,Rodovia Novais,1,Ferreira,DF,66059-980
11021,1834,Colônia Cavalcanti,42,Moraes de Goiás,GO,70797-308
11022,20574,Avenida Cassiano,15,Rodrigues do Oeste,RJ,45880609
11023,12557,Campo Garcia,347,Machado,SP,61705-167
11024,8733,Largo Eduardo Borges,3,Gonçalves,RN,23285639
11025,8021,Condomínio Siqueira,81,Mendonça de Lima,RN,84770-796
11026,24480,Campo de Albuquerque,5,Fonseca,AM,79785-585
11027,11166,Passarela Silveira,2,Teixeira,SC,33041-288
11028,10676,Condomínio Ana Júlia Monteiro,52,da Mata,AC,22339775
11029,17460,Sítio Maria Alice Brito,18,Pereira de Goiás,PA,81270616
11030,7547,Viela de Cunha,19,Ramos de Aragão,MG,96458968
11031,10689,Alameda de Almeida,44,Sousa de Duarte,DF,17197107
11032,20503,Jardim Costa,474,Pereira,AM,19085307
11033,7928,Conjunto Cavalcante,4,Rodrigues do Norte,MG,14022-523
11034,17250,Sítio de Abreu,44,Cirino Paulista,TO,41233483
11035,21287,Campo da Cunha,54,Alves,SP,49299113
11036,16417,Loteamento Stella Ramos,67,da Mata,CE,75159993
11037,4422,Conjunto de Cavalcante,78,Barbosa,MS,56480-879
11038,19604,Largo Mariana Borges,21,Novaes do Amparo,MA,09232-338
11039,14441,Morro de Fernandes,28,Castro do Campo,SP,01674-559
11040,22199,Morro Nogueira,97,da Rosa de Minas,AC,59014-204
11041,11200,Vale Moura,56,Fogaça da Prata,MS,71965418
11042,10195,Alameda de Cirino,808,Pimenta de Gonçalves,PB,42025747
11043,18015,Alameda Santos,91,Almeida,MA,80410056
11044,7725,Campo Arthur Araújo,9,Ferreira,AM,64689750
11045,19023,Trevo Farias,24,Camargo,BA,38420-764
11046,19777,Lagoa Santos,8,Leão,GO,29053823
11047,8707,Residencial Joaquim Gomes,30,Viana de Souza,CE,47275-771
11048,21518,Sítio Rodrigues,64,Cirino Verde,RO,00698488
11049,12606,Estrada de Montenegro,51,Aragão,SC,70688-074
11050,16663,Loteamento Ravy da Mota,57,Brito,PI,56327045
11051,3390,Esplanada Isis Rios,4,Pacheco,MS,03105-546
11052,4199,Residencial Carvalho,56,Cassiano de Goiás,PE,41674027
11053,15567,Quadra da Luz,99,Almeida,PE,01741-115
11054,9331,Loteamento de Mendes,77,Gonçalves,MG,63254-712
11055,785,Setor de Camargo,62,da Mata de Machado,AP,04957-012
11056,24523,Vereda de Brito,87,Souza de das Neves,RR,37592-435
11057,18667,Lagoa de Vargas,96,das Neves,MS,86811-031
11058,5689,Chácara da Rosa,10,Leão,CE,95121264
11059,5385,Avenida Ana Laura Pereira,5,Melo,RJ,37012-385
11060,6178,Alameda Davi Peixoto,403,Abreu,DF,79659-345
11061,19433,Alameda Vargas,62,Barbosa do Galho,TO,17797-705
11062,24888,Aeroporto Mendonça,43,Nascimento do Galho,MT,11347-382
11063,6657,Estação Maya Casa Grande,275,Caldeira,MG,07392-574
11064,12829,Conjunto da Costa,6,Andrade,AL,09331-295
11065,24816,Condomínio Sophia da Conceição,11,Fogaça do Norte,ES,25403-928
11066,13522,Estrada Theo Casa Grande,80,Carvalho Paulista,GO,66869782
11067,13338,Favela de Sousa,344,Vieira de Viana,SE,61066198
11068,12801,Rua Azevedo,3,Cavalcanti de Cavalcante,PB,42386393
11069,14685,Largo de da Mota,2,Duarte dos Dourados,PB,06276253
11070,10742,Avenida de da Cruz,292,Ramos,AP,27683-196
11071,12770,Colônia Castro,91,Moraes das Pedras,AL,75192-089
11072,21914,Colônia de Viana,64,Mendes,MT,88761552
11073,9830,Alameda de Campos,270,Fogaça Alegre,PR,91681-451
11074,2820,Via Breno da Conceição,841,Cassiano,SC,56678989
11075,3900,Colônia Ana Correia,99,da Mata dos Dourados,AM,74708-821
11076,21382,Viaduto Oliveira,38,Araújo de Pinto,SP,50040063
11077,13079,Lago de Teixeira,8,Cirino Alegre,PE,14868903
11078,20533,Quadra de Cavalcanti,95,Cavalcanti,SP,61576-697
11079,10669,Praia José Duarte,59,Fernandes de Gonçalves,BA,30251-269
11080,6063,Trecho Ferreira,97,Farias Grande,PA,65740-009
11081,11567,Condomínio Nascimento,97,Martins do Norte,PI,36989-984
11082,3988,Viaduto de Novais,10,Sá das Pedras,PE,92548696
11083,20739,Estrada Juan Santos,48,Dias da Serra,RO,90264370
11084,7947,Estrada Alves,20,da Luz,AL,84832-608
11085,9989,Trecho Paulo Azevedo,72,Freitas Alegre,RR,91697054
11086,12156,Alameda Abreu,23,Campos do Galho,SE,16750-383
11087,23131,Setor Vieira,33,Silva,PE,20871999
11088,10532,Loteamento de Machado,7,Campos do Oeste,PR,84837569
11089,10973,Praia de Vasconcelos,23,Lopes,GO,85111-201
11090,14719,Jardim de Pacheco,642,Vieira de Peixoto,AL,39524-565
11091,18069,Estação de Mendes,98,Rezende Paulista,AM,21417-259
11092,15654,Trevo de Rodrigues,55,Silva da Prata,SE,84599634
11093,6715,Via de Camargo,86,Silva,RO,73430091
11094,24222,Distrito de Alves,25,Mendonça,MG,32224-127
11095,20205,Lagoa Felipe Vargas,55,Nogueira,AM,52042-346
11096,13799,Estação Sá,2,Silva de da Mata,PB,78494543
11097,18091,Recanto Maria Eduarda Azevedo,54,da Rosa dos Dourados,MS,36334-846
11098,18308,Estação André Rezende,47,Pimenta da Serra,MG,75686-789
11099,1813,Conjunto Vitor Almeida,732,Barbosa,AP,49628-948
11100,15552,Quadra Cecília Fernandes,1,Abreu da Mata,RR,34378-860
11101,1366,Viela de Vieira,3,Cunha,SP,88398-907
11102,3192,Viela Novais,3,Porto,PI,04646801
11103,9276,Trecho Aragão,94,da Paz de Silveira,BA,06516-868
11104,24602,Setor Silveira,4,Sampaio,TO,83994738
11105,13160,Loteamento de Sampaio,90,Brito,PR,79596635
11106,24056,Praia Caroline Novaes,99,Duarte,DF,48575-325
11107,23325,Vereda de Cavalcanti,35,das Neves Paulista,ES,98231003
11108,15852,Ladeira Brenda Pimenta,25,da Mota,MS,40346-050
11109,4062,Viela Emanuelly Brito,4,Ferreira,PR,09316808
11110,6167,Passarela Eduardo Leão,68,Aragão de Minas,AL,88023952
11111,15867,Lagoa João Vitor Caldeira,76,Lima,SP,51359-391
11112,6996,Quadra Moura,44,Fonseca da Serra,MG,09800372
11113,17017,Residencial Théo Mendonça,78,Casa Grande das Pedras,PI,05167-528
11114,8356,Conjunto Farias,18,Almeida,SC,11097426
11115,12389,Rodovia Fernandes,63,Montenegro,PR,38211-366
11116,17465,Quadra Oliveira,31,Casa Grande do Sul,AL,80083-013
11117,20949,Morro de Marques,124,Sales,AP,62971308
11118,4585,Lago de Azevedo,96,Sales Verde,PE,44140119
11119,18655,Setor Benício Lopes,447,Costela Paulista,PA,23805990
11120,18924,Ladeira Pedro Miguel Montenegro,78,da Cruz,AM,40210789
11121,8816,Condomínio Rios,178,Albuquerque Paulista,RO,14715-016
11122,3256,Praia Augusto Aragão,228,Barbosa de Costela,SE,80079922
11123,4526,Praia Caldeira,32,Camargo do Campo,CE,57192264
11124,14275,Estação de Azevedo,32,Caldeira,PE,98181-499
11125,17316,Passarela de Mendonça,5,Viana dos Dourados,DF,97752-857
11126,420,Distrito Pacheco,5,Moraes de da Paz,SE,11070-366
11127,3968,Rodovia de Sá,7,Gomes do Sul,SP,89970-728
11128,11065,Loteamento Ana Clara Leão,80,Albuquerque,RJ,54213-458
11129,15479,Quadra de Marques,658,da Costa,RJ,52570-989
11130,5982,Jardim de Rios,6,Teixeira,TO,21827-106
11131,2525,Praia Rezende,4,Câmara de Caldeira,AP,16629072
11132,3821,Lagoa Maria Alice Câmara,9,Nascimento,GO,99368713
11133,6581,Vereda Gabriela Caldeira,76,Costa,RO,54938495
11134,22664,Fazenda de Ramos,179,Silveira,DF,65863024
11135,18756,Vale Eduardo Câmara,502,Sales do Sul,PE,58237572
11136,13960,Viaduto de Pereira,114,Garcia,RR,88978467
11137,21771,Núcleo Agatha Oliveira,46,Castro,TO,44078398
11138,5103,Avenida Nascimento,31,Oliveira de Costela,RO,52171999
11139,21320,Favela Aragão,882,Carvalho,DF,53548541
11140,12599,Quadra de Campos,582,Souza do Sul,PE,62223464
11141,17032,Alameda Abreu,24,Marques de Goiás,PR,90710287
11142,2404,Morro de Pimenta,83,Montenegro,AL,99848388
11143,3001,Distrito de Andrade,43,Fogaça,PB,01681-854
11144,11588,Condomínio Câmara,867,Sousa,PA,79223740
11145,12066,Via Pinto,878,Ribeiro do Oeste,TO,90206527
11146,9816,Colônia Erick Farias,3,Viana,BA,42501-017
11147,22090,Aeroporto de Fonseca,378,Moraes,PI,70628-567
11148,383,Largo Novais,37,Ferreira,PE,04433784
11149,4486,Praça Cavalcanti,6,Peixoto,SP,64142574
11150,14953,Viaduto Rios,349,Duarte dos Dourados,AM,45263694
11151,15622,Recanto de Aparecida,45,Moura,MT,18295280
11152,4379,Favela de Cassiano,804,Pastor,PI,73118-456
11153,22541,Distrito Fernanda da Conceição,4,Marques,BA,47339-851
11154,13301,Área Amanda Silveira,36,Alves,BA,69723566
11155,13025,Área de Vieira,567,Freitas do Campo,AP,67728297
11156,13811,Setor da Costa,5,Brito da Praia,AM,09897-962
11157,3063,Trevo de Melo,3,Borges,SE,22379-615
11158,19288,Travessa de Cardoso,725,Carvalho,RR,76744-969
11159,2632,Jardim Antonella Lima,4,Cardoso,PR,16474-709
11160,22104,Passarela Rodrigues,75,Rezende,SC,02566517
11161,2386,Rodovia de Fernandes,3,Rodrigues,MT,73541-902
11162,18922,Esplanada de Castro,384,Fogaça de Aragão,MT,01843542
11163,13056,Passarela de Pacheco,102,Ferreira,PB,64221-881
11164,1567,Largo de Aparecida,1,da Rosa,RO,36919614
11165,11656,Vereda Guerra,67,Peixoto da Serra,PE,72918926
11166,14518,Quadra João Guilherme Moreira,38,Martins,MS,54360-770
11167,11220,Trevo de Novaes,68,Vieira,PE,69663158
11168,7448,Aeroporto Nunes,963,Câmara do Norte,BA,13318992
11169,7849,Distrito de Fernandes,19,Silveira Grande,RN,15603-035
11170,23894,Chácara Maria Luiza Cassiano,40,Pires,DF,18236158
11171,3177,Parque de Monteiro,80,Sales,MA,87413-186
11172,7729,Aeroporto Lara Nascimento,41,Cardoso da Serra,PA,55948821
11173,19381,Rodovia de Pastor,992,Nunes,RR,20895-890
11174,7844,Condomínio de Mendonça,47,Viana,AM,00195436
11175,12210,Lago Pinto,2,Rezende da Prata,MT,66500331
11176,16672,Jardim de Sousa,13,Mendonça,SC,45110675
11177,9978,Avenida de Abreu,75,Teixeira das Pedras,PI,15960-120
11178,3903,Área Rios,63,Ferreira,BA,29112-192
11179,9224,Feira Bruno Montenegro,5,Viana Verde,RJ,58535-077
11180,6541,Morro da Conceição,7,Marques,RR,53832-292
11181,15578,Aeroporto Erick Novais,4,Mendonça Alegre,PE,06717662
11182,7417,Rodovia Ana Clara da Costa,21,Silveira Alegre,RO,76217-411
11183,8563,Aeroporto de Albuquerque,23,Costa de Pires,PA,69773-534
11184,23262,Esplanada Aragão,98,Albuquerque,AP,03327617
11185,18191,Aeroporto de Camargo,30,Câmara,RN,30292-829
11186,19638,Estrada de Sampaio,640,Guerra,RS,94057463
11187,8578,Campo de da Mata,5,Farias do Sul,RS,83952301
11188,7419,Passarela de Dias,38,Nascimento de da Mata,AL,11617132
11189,3131,Viela Vieira,987,Ferreira,BA,85264-589
11190,6357,Residencial Correia,553,da Luz do Norte,ES,00441232
11191,23913,Morro Rodrigues,70,da Rocha,PE,83491-975
11192,12419,Aeroporto Alves,88,Gonçalves de Cunha,AM,59229808
11193,10095,Avenida de Sousa,1,Peixoto de Goiás,PA,30311728
11194,8312,Trecho de Souza,68,Castro de Freitas,PB,93200109
11195,19153,Distrito Pastor,2,Cavalcanti da Mata,AC,28653396
11196,20360,Viela Ana Lívia Silveira,50,Caldeira,SE,32802-137
11197,10332,Morro Josué das Neves,73,da Cunha,MT,60846-108
11198,14424,Trevo Maysa da Conceição,195,Cassiano,RS,85106432
11199,14703,Quadra de Souza,85,Guerra de Garcia,AL,31656836
11200,14838,Alameda Araújo,749,Araújo do Sul,AL,50888-491
11201,21057,Condomínio Luiz Henrique Dias,91,Sousa,PE,05672529
11202,6383,Núcleo Otávio Siqueira,34,Pires do Amparo,BA,73865-005
11203,4082,Lago de Pinto,97,Viana,AP,74802-795
11204,11990,Aeroporto de Sá,30,Campos,CE,68407-613
11205,8151,Favela de Nunes,39,Silva,ES,24018379
11206,22956,Ladeira de Campos,63,Peixoto do Oeste,PI,70458672
11207,16832,Lagoa Maria Alice Barbosa,512,Montenegro,RN,05178076
11208,14974,Praça Anthony Albuquerque,46,Cardoso,RS,35707611
11209,1215,Colônia de Cassiano,515,Azevedo,PA,63946354
11210,8223,Chácara Gonçalves,7,Gonçalves dos Dourados,AL,88314594
11211,927,Campo Juliana Moreira,504,Brito,GO,47210684
11212,13271,Campo Valentim Castro,24,Rocha das Flores,RJ,02270-865
11213,23831,Estrada Souza,39,Azevedo,PE,05618135
11214,13660,Chácara Porto,81,Ramos de Goiás,MA,50647-068
11215,24211,Feira de Santos,3,Pereira de Farias,AP,13112773
11216,3749,Esplanada de Câmara,51,Viana de Novaes,PB,88831854
11217,4025,Feira de Machado,85,Nascimento de Minas,PA,73239-802
11218,1920,Vila da Rosa,4,Jesus de Leão,TO,24989966
11219,5448,Viaduto Marcela Mendes,456,das Neves do Galho,SP,54756-702
11220,4916,Chácara Aylla Ribeiro,86,Gomes,RR,22093-496
11221,3837,Passarela de Almeida,37,Cardoso,RO,35159-216
11222,7556,Loteamento Vicente Nunes,200,Azevedo,AM,55782642
11223,20901,Viela Ribeiro,45,da Mata,AM,39860-386
11224,3926,Pátio de Peixoto,49,Novais,PE,67198235
11225,20833,Ladeira de Mendonça,26,Teixeira,SC,62687-984
11226,17430,Vale Benjamim das Neves,71,Almeida,SC,72752-519
11227,2291,Ladeira de Machado,64,da Rocha Paulista,MG,31092-795
11228,20170,Trecho de Rodrigues,1,Guerra de Goiás,MA,61863-746
11229,18111,Vale Clara Novais,36,Silva,RN,80057-145
11230,5893,Setor de Almeida,91,Costa da Serra,TO,59395-664
11231,22729,Praça de Viana,8,Pastor,MT,14186-562
11232,9018,Largo de Rezende,723,da Rosa de Goiás,GO,78680-948
11233,21885,Parque Guerra,787,Melo Alegre,MG,27460088
11234,24635,Lago Gabrielly Camargo,52,Freitas,RN,46096-833
11235,1150,Praça Alexandre Moraes,23,Sales de Freitas,SE,84747-064
11236,7723,Campo Sampaio,90,Cavalcanti de da Conceição,AP,28749177
11237,17717,Loteamento de Macedo,7,Gomes da Praia,AC,32641-905
11238,1782,Distrito Paulo Vasconcelos,61,Aragão dos Dourados,GO,93812888
11239,4135,Aeroporto Kaique Borges,4,Costa do Galho,RJ,20697-196
11240,20232,Distrito de Câmara,74,Siqueira Grande,DF,21132329
11241,8058,Passarela de Almeida,64,Moraes das Flores,SE,59206-947
11242,5154,Chácara de Albuquerque,42,da Luz de Moraes,PA,82727582
11243,10299,Rodovia de Lima,40,Moura de Ribeiro,PB,25013-137
11244,14603,Setor das Neves,728,Silva,DF,00761-855
11245,14770,Rodovia de Fogaça,3,Novais das Pedras,PR,88440693
11246,13452,Estrada Teixeira,39,Mendonça de Monteiro,RO,83834175
11247,13180,Avenida Ana Azevedo,5,da Rosa,RR,60247-115
11248,16497,Parque de da Cruz,945,Moura,CE,66569-866
11249,3904,Chácara de Siqueira,5,Cardoso de Goiás,RO,79383-366
11250,20698,Viela Paulo Garcia,4,Carvalho de Martins,TO,55199-813
11251,8838,Conjunto Macedo,38,Fonseca dos Dourados,ES,96885536
11252,7924,Setor Heloísa da Cunha,68,Dias da Serra,SP,55271-123
11253,10830,Colônia Gabriel da Rosa,298,Jesus,ES,33380-852
11254,8185,Largo de Oliveira,761,Farias das Pedras,SP,14039941
11255,12384,Chácara Pires,34,da Rocha,ES,81935-081
11256,22082,Passarela Abreu,8,Mendonça do Amparo,ES,88175516
11257,20342,Viela Duarte,6,das Neves,AP,31626685
11258,15018,Avenida de da Mata,15,Melo Alegre,CE,81742928
11259,24220,Alameda Joana Correia,51,Leão das Flores,MS,81255594
11260,6487,Distrito de Rios,92,Dias,PE,08171262
11261,23693,Vale de Castro,65,Cassiano,SP,75026-481
11262,13837,Chácara Daniela Martins,1,Freitas,AL,65222082
11263,731,Chácara Freitas,6,Lopes Verde,RS,47382485
11264,4043,Vereda Amanda Camargo,38,Teixeira do Galho,RR,85457-875
11265,10146,Vale de Lopes,881,Cavalcante,RJ,56224146
11266,1973,Pátio Câmara,44,Teixeira do Campo,ES,59725-913
11267,10496,Vale Fogaça,58,Câmara,PB,02738-530
11268,21853,Passarela Mendes,95,Câmara,CE,94038918
11269,14397,Parque de Ribeiro,25,Machado,SP,02374954
11270,10521,Trevo de Gomes,64,da Rocha,MA,66951-490
11271,8665,Parque Thiago da Cruz,89,Ramos do Galho,ES,40709-602
11272,21168,Passarela Peixoto,7,Carvalho de Minas,RN,11345434
11273,2227,Lagoa Cassiano,445,Abreu Verde,DF,77025-401
11274,22936,Praça de Fogaça,429,Fogaça do Oeste,MT,21978-285
11275,20277,Viaduto de Abreu,5,Monteiro,MG,61126296
11276,21716,Campo de Machado,3,Cunha Paulista,RO,90741562
11277,15874,Estação Cirino,66,Mendes,MG,58733587
11278,12905,Rodovia Luiz Otávio Barbosa,56,da Conceição de Minas,PR,42794-002
11279,6013,Jardim Luna Freitas,9,Lopes das Flores,AC,49291-240
11280,14040,Quadra de Caldeira,728,Aparecida do Oeste,TO,10127243
11281,24136,Jardim Fernanda da Luz,16,Barbosa,DF,40931-729
11282,5161,Lagoa Cecilia Caldeira,8,Moraes,DF,74839396
11283,950,Vale de Vieira,60,Carvalho Paulista,PB,82331827
11284,18360,Área de Ferreira,99,Albuquerque de Castro,SC,01426640
11285,22594,Fazenda Camargo,69,Albuquerque Grande,SP,38877652
11286,3371,Largo de Lima,16,Nascimento de da Paz,TO,80087180
11287,16758,Largo Nunes,26,Teixeira de Lopes,MS,48458005
11288,13892,Praça Rodrigo Oliveira,64,Pereira de Goiás,PE,58501865
11289,4264,Favela de Lima,25,Moraes,PR,47544747
11290,10462,Vale Matteo Castro,7,Barros,MT,46475771
11291,24776,Vale de Duarte,487,Andrade do Norte,MG,84953059
11292,17204,Campo Kevin Viana,4,da Rosa,MG,41713923
11293,16747,Avenida Dom Cirino,2,Silva do Galho,RO,97629900
11294,11159,Morro Almeida,64,Barros,GO,76634226
11295,995,Ladeira Bárbara Fonseca,14,Silva,MG,94787415
11296,22593,Viaduto Agatha Ramos,88,Souza,AM,11824539
11297,21695,Colônia de Sampaio,969,Azevedo de Novais,AL,24120-238
11298,18466,Via Pinto,94,Pires,PR,28097206
11299,12748,Praça de Pacheco,58,Melo,RN,06816913
11300,7659,Rua de Pacheco,39,das Neves,PI,83151963
11301,9080,Área Emilly Casa Grande,25,Pinto,RJ,04902108
11302,3583,Loteamento Lorenzo Nascimento,35,Cavalcante dos Dourados,MS,06514-166
11303,1123,Vereda Cavalcanti,40,Cavalcante de Rios,AM,35724691
11304,17575,Favela de Freitas,31,Machado de Minas,RS,84328-939
11305,16663,Colônia de da Rocha,4,Cassiano Verde,AL,72530-181
11306,17611,Ladeira Henry Gabriel Pacheco,9,da Cunha,PR,26892645
11307,21000,Aeroporto Diogo Caldeira,54,Cassiano de Oliveira,SP,31477710
11308,7026,Vale Mendes,33,Caldeira,TO,52638157
11309,875,Área Brito,3,Câmara,RS,79494-310
11310,1672,Conjunto Correia,66,Porto,SE,72814-746
11311,12899,Chácara Alícia Rocha,14,Viana Alegre,CE,33487534
11312,24715,Colônia Caldeira,1,Cassiano da Prata,MG,40636-191
11313,7577,Fazenda de da Cruz,91,Cirino,RO,32951-058
11314,20883,Residencial de Almeida,8,Cassiano,AC,08735151
11315,16009,Vale Costela,73,Silva,RO,92922704
11316,23186,Lago Ana Sophia Albuquerque,9,Caldeira de Goiás,DF,05740-703
11317,19702,Sítio de Macedo,8,Cunha de Pereira,PI,10815523
11318,12558,Campo Siqueira,207,Barros,SP,98164945
11319,5701,Largo Gael Novais,10,Pinto Verde,PA,31452017
